Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
26258,602.3919999999999,225.55383519213626,148.61426962468587,1.5177131762767833,0.7522427850293842,26686,182.84617569327477,0.7681146701769782,0.9839616278198307,0.9093124068862602,0.8106542526200838,0.008589909177855749,0.0022882896485373135,0.6571603172910265,0.9973808724788227,DERMASON
26578,591.719,207.1700534738016,163.66881630927804,1.2657881821685635,0.6130790142365532,26872,183.95695317103716,0.742174192287286,0.9890592438225663,0.9538962288816304,0.8879514683057224,0.007794794697637204,0.002989106318982278,0.7884578100662881,0.9980205781204136,DERMASON
26774,614.8629999999999,221.09061390004086,154.57152078292862,1.4303450776713769,0.7149926300918372,27178,184.63400437281115,0.7349033816425121,0.9851350356906321,0.8899516316340723,0.8351055755640878,0.008257660935984196,0.0024774354191401233,0.6974013223382265,0.9975245485679913,DERMASON
27049,606.037,221.521476650961,156.16041249413158,1.4185507909008992,0.7092621747369368,27354,185.57978458210746,0.8370675249118029,0.9888498939825985,0.9254709659751039,0.837750756214555,0.008189636461642242,0.002488305506881752,0.7018263295380588,0.9955762948412885,DERMASON
27277,605.2119999999999,218.1704781348835,159.46469124808704,1.3681428561227074,0.6824654817870125,27611,186.36028295144067,0.7493681318681319,0.9879033718445547,0.9358180264963133,0.8541956938657107,0.007998331126402592,0.0026266889884395623,0.729650283418723,0.9982658227272346,DERMASON
27460,611.836,227.22728085126917,154.073826422254,1.4747948183524122,0.7350061640982675,27741,186.98437875509165,0.7944452480833213,0.989870588659385,0.92180772425322,0.8228958162707656,0.00827484635292313,0.002340556442123931,0.6771575244359296,0.998668408246456,DERMASON
27680,608.7360000000001,224.3338803508547,157.2893366308244,1.42624977100254,0.7130241594736649,27937,187.7319115075253,0.7533407723920202,0.990800730214411,0.9386808919878312,0.8368415471346348,0.008104547700536658,0.0024517798999129175,0.700303775010689,0.9988080987412093,DERMASON
27888,618.7919999999999,228.80130798062802,155.49456459594086,1.47144248144736,0.733578037383944,28201,188.43594249392606,0.7581763314574668,0.9889011027977731,0.9152460287174932,0.8235789565935542,0.008204292454841796,0.002328315670983965,0.6782822977437275,0.9980533873138474,DERMASON
28111,615.1279999999999,226.2189219904289,158.52127180712114,1.4270571981385443,0.7134140340744651,28391,189.18783481516502,0.7874229691876751,0.9901377196999049,0.9335877982190407,0.8363042010392454,0.008047345238178254,0.002428228262762201,0.6994047166758905,0.9980905353443785,DERMASON
28310,615.568,219.55935061963396,164.4053481411521,1.3354757196288332,0.662799585855069,28603,189.8562917352292,0.763607919296542,0.9897563192672097,0.9388531398989853,0.8647151269095229,0.007755540466959872,0.0026747552985572375,0.7477322507061521,0.9985782656014857,DERMASON
28547,632.851,224.46805765259361,163.45349366167704,1.3732839392054055,0.6853843150673693,28958,190.64933591165402,0.7250031746031746,0.9858070308722978,0.8957099480964138,0.849338377608807,0.007863104972592343,0.002524043464645056,0.7213756796791604,0.9906536350367742,DERMASON
28754,618.817,222.80328945747155,164.9958869084646,1.3503566278659842,0.6720066497717493,29033,191.33930560476819,0.7790933969165741,0.9903902455826129,0.9435907185152367,0.8587813315982968,0.007748601566998385,0.002599761290891438,0.7375053755017437,0.9958952718955713,DERMASON
29001,633.837,242.15774231321456,152.6352177896131,1.586512901937193,0.7763409618361183,29279,192.15936104406794,0.7461407841926521,0.9905051402028758,0.9071260997133771,0.7935297017905084,0.008349979046005812,0.002042292283642405,0.6296893876237333,0.999010337677983,DERMASON
29162,629.597,220.93475708856445,169.3342726271586,1.3047255801252955,0.6423103056194044,29644,192.69201229829642,0.7093823736894598,0.9837403859128323,0.9244892589228068,0.872167036266971,0.007576118136224006,0.0027041151070277803,0.7606753391507118,0.9924725731604184,DERMASON
29405,633.671,229.1153422183813,163.54686881052075,1.4009154922056364,0.7003303026399738,29695,193.49317510686896,0.7407920592532876,0.9902340461357131,0.9202448245104987,0.8445229954196648,0.007791713729582768,0.0024448863083520304,0.7132190897926033,0.9991596722272608,DERMASON
29597,631.0319999999999,231.8941056603629,163.33214932519982,1.419770122528994,0.7098633992287027,29865,194.12385429288852,0.7798945981554677,0.9910262849489369,0.9340170201838252,0.8371228485522892,0.007835054419716962,0.002373441671381314,0.700774663568299,0.9949389299595783,DERMASON
29734,640.924,237.45796569268617,159.7690592940969,1.4862575190831062,0.7397963001371485,30046,194.5726204355467,0.758597816103684,0.9896159222525461,0.909599330890251,0.8193981611354284,0.007986075391561383,0.0022207164441145587,0.6714133464721216,0.9978931346069414,DERMASON
29928,645.7309999999999,241.69015879833162,158.11289039142153,1.528592375991658,0.7563245024779931,30331,195.2063346688164,0.7145108150694743,0.986713263657644,0.9019537873341635,0.8076718375268985,0.008075720355464168,0.002119828828523754,0.6523337971340767,0.9971524689008385,DERMASON
30120,634.9100000000001,233.65023091103976,164.7017923986099,1.4186259148021985,0.7092992761803931,30433,195.83149666849584,0.813394544963543,0.9897151118851247,0.9389457419488931,0.8381395383386415,0.007757311783235052,0.002361328037749677,0.702477885726511,0.9965533332670861,DERMASON
30314,647.757,247.5794652760481,156.09835073912072,1.586047924938138,0.776190896260513,30631,196.46115025394136,0.7010800434792664,0.9896510071496196,0.9078809020894247,0.7935276459010425,0.00816716584007548,0.0019975579371682524,0.6296861248092503,0.9987123716160491,DERMASON
30455,659.854,250.91671338896802,155.14569335894092,1.617297315552639,0.7859299849038949,30828,196.9175216554113,0.736535345473893,0.9879006098352148,0.8789673850291152,0.7847923679366554,0.008238933291379676,0.001927834876500952,0.6158990607716227,0.9960918976373371,DERMASON
30628,651.095,242.016951945265,162.9802464498068,1.4849465331971947,0.7392556238647028,30998,197.47602582629762,0.7796756866838073,0.9880637460481322,0.9079036915324792,0.8159594782061348,0.007901820293367669,0.002160634356238581,0.6657898700744277,0.988662359404832,DERMASON
30848,647.564,241.47435147064263,163.19204141890017,1.4796944101630445,0.7370710898309885,31184,198.18398894963815,0.7410930930930931,0.9892252437147255,0.924424574747672,0.8207248005539522,0.007827877057528613,0.0021908567761482122,0.673589198244325,0.9967061713883343,DERMASON
31007,659.0329999999999,237.75368543723798,166.54964425791516,1.4275244267052158,0.7136392410352113,31427,198.69408286006706,0.7496856866537718,0.9866356954211347,0.8971298143329228,0.8357139974283098,0.0076677422981016536,0.0023071613949746756,0.6984178854976049,0.9970085915956375,DERMASON
31254,653.786,233.47023513371644,170.99636827924212,1.3653520100055732,0.6808618603750071,31660,199.48390594519842,0.711029211029211,0.9871762476310803,0.9188491943655538,0.8544297127680842,0.0074700913525857955,0.002455902073132095,0.730050134060951,0.9967754179449576,DERMASON
31412,655.3879999999999,247.19580389028422,162.15198756799674,1.524469774301257,0.7547906328350775,31771,199.9875010574934,0.7980691056910569,0.98870038714551,0.918985125880243,0.809024659440644,0.0078694703899874,0.0020795640716698175,0.65452089958305,0.9977973280628281,DERMASON
31563,662.797,254.5682722065511,158.40508915835315,1.607071297766616,0.7828186422040337,31936,200.46760274537115,0.7828125,0.9883203907815631,0.9028738429456735,0.7874807060901767,0.00806540164770621,0.0019132223714804827,0.6201258624642833,0.9965864745691178,DERMASON
31757,655.887,240.6649408215377,168.48374955879768,1.4284163395684053,0.7140683381976343,32129,201.08273974201404,0.7310543278084715,0.9884216751221637,0.9276652469086771,0.8355298410129651,0.0075783273237880686,0.0022782479262404287,0.6981101152231509,0.9971918954027308,DERMASON
31947,659.2499999999999,247.19044756771763,164.7648571792731,1.5002619599807077,0.7454600931261481,32265,201.6833749609874,0.7804133281219464,0.9901441190144119,0.9237185578455256,0.8159027864769589,0.007737516748606055,0.002115120089371887,0.665697356980866,0.9987204215380908,DERMASON
32112,681.315,265.4699834394304,155.4485600146961,1.7077674017329774,0.8106291866492199,32630,202.2035317706779,0.7473468627816049,0.9841250383083052,0.8693232961287376,0.7616813364393517,0.008267002473823816,0.0017164102009167388,0.5801584582800368,0.9907757028903086,DERMASON
32314,663.884,247.40857407191677,166.7326970272435,1.4838635641543731,0.7388076054424624,32657,202.83851372106838,0.7090135158855538,0.9894968919374101,0.9213320533529746,0.8198524019709489,0.0076563896166341764,0.0021337644828052387,0.6721579610175343,0.9973907077102145,DERMASON
32593,667.6189999999999,252.50947729205328,164.74149709611638,1.5327618222670987,0.75786011062107,32950,203.71228848931318,0.7458352402745996,0.9891654021244309,0.9189181399446343,0.8067510600946629,0.007747353029547857,0.002024376503883969,0.6508472729638624,0.9975938521256614,DERMASON
32781,674.424,260.40186256383765,160.80789290335508,1.6193350827644895,0.7865415067624143,33087,204.29896112306437,0.7930759181303527,0.9907516547284432,0.9056617552006972,0.7845526107670615,0.007943682699241563,0.0018564785641407488,0.6155227990614124,0.9967376627615424,DERMASON
32976,685.4830000000001,251.38793271294404,167.71991451156293,1.4988555977090774,0.7449004056596933,33409,204.905703256856,0.7104905953073493,0.9870394205154299,0.8818900871741009,0.8150976104761346,0.007623360404929161,0.0020757005229689704,0.6643841146039045,0.9958158492030514,DERMASON
33176,673.911,249.38960531275973,169.87422146604015,1.4680838750016914,0.7321345954196613,33512,205.5261422207252,0.8141749288308628,0.9899737407495822,0.9179706500135554,0.8241167147402743,0.00751716919799734,0.0021388926035278482,0.6791683595143027,0.9970761170142991,DERMASON
33338,670.674,244.7223854509268,173.87896054337614,1.4074295399866847,0.7036819114075068,33679,206.02732814454703,0.7197322970639033,0.9898749962884884,0.931379051312926,0.8418818236219786,0.00734064387338553,0.002274670264179267,0.7087650049450683,0.9975368048684979,DERMASON
33533,721.635,265.4840587370586,161.2999251951869,1.6459031733325349,0.7942667826775522,34242,206.62899519090783,0.6998434728164458,0.9792944337363472,0.8091836433477301,0.778310367009862,0.007917098343036966,0.0017920786393958094,0.6057670273950261,0.9970338726896899,DERMASON
33728,690.089,263.92699711740613,163.2618021995281,1.6165875517829424,0.7857163336877012,34213,207.22891536855462,0.7814643188137164,0.9858241019495514,0.8900004855529859,0.7851751341541247,0.007825160018898427,0.0018345904973162603,0.6164999912939475,0.9966262116000881,DERMASON
33913,681.169,253.89063117418604,170.4536395753595,1.489499618821211,0.7411255994410882,34267,207.7964693651063,0.7376560664723539,0.9896693611929845,0.9184728516805108,0.8184487485973595,0.0074865282096596006,0.0020721738277549298,0.6698583540805839,0.9977537630672334,DERMASON
34173,690.141,258.3663847135393,168.82883689067842,1.5303451085245527,0.75697194333064,34544,208.5915026127256,0.7174981103552532,0.9892600741083835,0.9016070791308306,0.8073476851255206,0.007560541500996087,0.0019814133368661804,0.6518102846775365,0.9974946808422644,DERMASON
34413,692.2399999999999,260.3677664897037,169.13865362974352,1.5393747135983897,0.7602638458022107,34875,209.32269932563727,0.8018127169784943,0.986752688172043,0.9024414134940416,0.8039501284960902,0.007565971187914558,0.0019496689788295759,0.64633580910888,0.9949530010353657,DERMASON
34613,691.6519999999999,254.86571282973628,173.36858584057495,1.4700801278041449,0.7329940680606771,35013,209.9300844612753,0.7585579662502739,0.9885756718932968,0.9092301578376841,0.8236890012801356,0.007363294508702981,0.0020907639420993185,0.6784635708298673,0.9973958129160276,DERMASON
34827,708.9799999999999,259.33450123788697,171.55302550666357,1.5116871327216186,0.7499341003829779,35307,210.5780463972717,0.7179344465058751,0.9864049621888011,0.8706787833403511,0.8119939514106876,0.007446363489186176,0.001996802775216268,0.659334177127542,0.9967069917273019,DERMASON
35008,700.0409999999999,259.07798906114243,172.43231021123935,1.5024909701885756,0.7463430961463858,35424,211.12453666518388,0.7046698872785829,0.988256549232159,0.8976979042831632,0.8149072695456134,0.0074005367076423224,0.0020131482041016143,0.664073857958287,0.9977649751206171,DERMASON
35238,692.5849999999999,248.42473531369785,181.71687883856157,1.3670977451379185,0.6818665520968804,35817,211.8169376546117,0.79696935429153,0.9838344920010051,0.9231556934874124,0.8526402871563505,0.007049910191091942,0.0022984059852067967,0.7269954592820639,0.9938738531100151,DERMASON
35453,706.275,258.38067490348266,175.16895275674239,1.475036933413061,0.7351088235051103,35897,212.46214152054412,0.7082808910198781,0.9876312783798089,0.8931310480420466,0.8222834064502259,0.007287977742461362,0.0020552890373501166,0.6761500005233876,0.9973462232992573,DERMASON
35714,734.051,265.1196586032585,172.01503243385548,1.54125866124639,0.7609416140417824,36462,213.24276564674264,0.7746735499544488,0.9794854917448302,0.8329058051567222,0.8043264945729746,0.007423409828169862,0.0019165171009826024,0.6469411098720492,0.9971035889066484,DERMASON
35985,699.379,261.79111155468695,175.54343742632597,1.4913181340917878,0.7418663844455322,36351,214.05028618830397,0.714158132888783,0.9899315011966658,0.9244984673483959,0.8176377147303944,0.0072750065737025695,0.0020056577023555354,0.6685314325495416,0.9969930485714924,DERMASON
36195,699.591,261.4687208715651,176.69586471370442,1.4797670635654991,0.7371015119550749,36553,214.6739511950372,0.7943248403449865,0.9902060022433179,0.9293301293050958,0.8210310987847997,0.0072238906167030005,0.0020248336710484193,0.6740920651717757,0.9974992358520415,DERMASON
36519,708.986,270.09720053226533,172.61597651401638,1.5647288622228632,0.7691333239921275,36839,215.6326388425078,0.7952051215050954,0.9913135535709439,0.9129635145122491,0.7983519948284273,0.007396073291499366,0.001853355059923817,0.6373659076465293,0.9973048314913964,DERMASON
36805,722.0709999999999,269.0060866021515,174.8412733074281,1.5385731384439811,0.7599745322189114,37326,216.4753599003306,0.6960756501182033,0.9860419010877136,0.8870679327143101,0.8047229065879404,0.007308954940963226,0.0018906907625241358,0.6475789563873432,0.9963475873191525,DERMASON
37115,710.1039999999999,264.5461902657022,178.78543104583707,1.4796853900130025,0.73706731242757,37525,217.38510920218422,0.7913983538743656,0.9890739506995336,0.9249439389542599,0.8217283680549291,0.007127743237658688,0.0020046794110274036,0.675237510866217,0.9991390796174874,DERMASON
37401,718.286,272.91529145960914,174.9021974622955,1.5603880078090087,0.76765256381811,37686,218.22106271540292,0.6990318480861244,0.9924375099506448,0.9109578333823484,0.7995926558321821,0.007297005199315771,0.0018399228142597062,0.6393484152607626,0.997631599984588,DERMASON
37680,720.6329999999999,267.31887030425275,180.30575669957665,1.4825864420383223,0.7382776542123936,38077,219.0334815630271,0.7248384118190212,0.9895737584368517,0.9117850484172091,0.8193715666751511,0.00709444984883898,0.0019725228496684888,0.6713697642756915,0.9953637101096048,DERMASON
37963,713.866,259.900490998765,186.34868355544143,1.3946999036429515,0.6970730421895471,38363,219.85448104776253,0.789054705686731,0.9895732867606809,0.9361317890172283,0.8459179134402145,0.006846152595916155,0.002162415895156873,0.7155771162790463,0.998015335123487,DERMASON
38250,742.2090000000001,285.076632076235,171.65162154544512,1.6607861289603976,0.7984022164262623,38800,220.6839654032888,0.7218070652173914,0.9858247422680413,0.8725470829412246,0.774121553899492,0.007452983845130327,0.0016509981302232208,0.5992641802117642,0.9952496380785218,DERMASON
38617,731.0319999999999,276.97899112452666,177.93960753531687,1.55658987316555,0.7663443884400639,38946,221.74014408545372,0.7025488020084778,0.9915524058953422,0.9080622468718618,0.8005666537566448,0.007172462675104919,0.0018173477808944938,0.6409069671071116,0.9976292946401765,DERMASON
38967,733.899,269.3524020972137,185.2464532302695,1.4540219118926763,0.7259499394667129,39465,222.7427335283804,0.7161471734176285,0.9873812238692512,0.9091472798528679,0.8269565513211532,0.006912320735422632,0.001994042510299508,0.6838571377729752,0.9943432629261146,DERMASON
39314,734.483,274.45338636493017,182.53458820327882,1.503569208808176,0.7467684493538495,39655,223.7322941859717,0.7870670670670671,0.9914008321775312,0.9157851582507964,0.8151923251859003,0.006981059835298626,0.0019016975726130825,0.6645385270419948,0.9991796673270827,DERMASON
39704,736.8729999999999,271.65991893395807,186.48140432068848,1.4567668016205504,0.7271754315912995,40106,224.83928234222086,0.7577388449940837,0.9899765621104074,0.9188800844045595,0.8276498175532492,0.0068421297333759335,0.001980421178097282,0.6850042204959266,0.9978914073884292,DERMASON
40213,745.819,273.63627716382143,188.21926954677681,1.4538164866048242,0.7258578618724425,40579,226.27589755083306,0.8110730133118192,0.9909805564454521,0.908467618631386,0.8269221460550916,0.006804672050427012,0.0019626617302573954,0.6838002356363582,0.994120056112401,DERMASON
40748,760.4449999999999,294.9468401928169,176.4278662196475,1.6717701489719134,0.8013704630443002,41191,227.77612905848673,0.7716693494934191,0.9892452234711466,0.8854836449248297,0.7722616350444087,0.007238314523235911,0.0015880897908719408,0.5963880329614637,0.9970237107090524,DERMASON
41472,759.287,293.5679685691143,180.4485308555323,1.6268792390675977,0.7887814354155762,41853,229.7907535112252,0.7944827586206896,0.9908967099132678,0.9039677053495407,0.7827514514994706,0.0070787029458216225,0.001639188796143517,0.6126998348245282,0.9967886410561712,DERMASON
42026,751.05,278.0711406529184,192.95676003429065,1.441105979409594,0.7200603041144483,42358,231.32048138251818,0.7538295964125561,0.9921620473110156,0.9362465261308578,0.8318751843120848,0.006616645425520354,0.001954565825418246,0.6920163222742653,0.9972688598784801,DERMASON
